,date,location,new_cases,new_deaths,total_cases,total_deaths
3532,2020-03-09,Egypt,34,1,49,1
3533,2020-03-10,Egypt,6,0,55,1
3534,2020-03-11,Egypt,4,0,59,1
3535,2020-03-12,Egypt,1,0,60,1
3536,2020-03-13,Egypt,20,1,80,2
3537,2020-03-14,Egypt,13,0,93,2
3538,2020-03-15,Egypt,0,0,93,2
3539,2020-03-16,Egypt,17,0,110,2
3540,2020-03-17,Egypt,16,0,126,2
3541,2020-03-18,Egypt,40,2,166,4
3542,2020-03-19,Egypt,30,2,196,6
3543,2020-03-20,Egypt,14,0,210,6
3544,2020-03-21,Egypt,46,1,256,7
3545,2020-03-22,Egypt,29,1,285,8
3546,2020-03-23,Egypt,9,2,294,10
3547,2020-03-24,Egypt,33,4,327,14
3548,2020-03-25,Egypt,39,5,366,19
3549,2020-03-26,Egypt,76,2,442,21
3550,2020-03-27,Egypt,14,0,456,21
3551,2020-03-28,Egypt,39,3,495,24
3552,2020-03-29,Egypt,41,6,536,30
3553,2020-03-30,Egypt,40,6,576,36
3554,2020-03-31,Egypt,33,4,609,40
3555,2020-04-01,Egypt,47,1,656,41
3556,2020-04-02,Egypt,54,5,710,46
3557,2020-04-03,Egypt,69,6,779,52
3558,2020-04-04,Egypt,0,0,779,52
3559,2020-04-05,Egypt,206,14,985,66
3560,2020-04-06,Egypt,85,5,1070,71
3561,2020-04-07,Egypt,3,7,1073,78
3562,2020-04-08,Egypt,249,7,1322,85
3563,2020-04-09,Egypt,238,18,1560,103
3564,2020-04-10,Egypt,139,15,1699,118
3565,2020-04-11,Egypt,95,17,1794,135
3566,2020-04-12,Egypt,145,11,1939,146
3567,2020-04-13,Egypt,126,13,2065,159
3568,2020-04-14,Egypt,125,5,2190,164
3569,2020-04-15,Egypt,160,14,2350,178
3570,2020-04-16,Egypt,155,5,2505,183
3571,2020-04-17,Egypt,168,13,2673,196
3572,2020-04-18,Egypt,171,9,2844,205
3573,2020-04-19,Egypt,188,19,3032,224
3574,2020-04-20,Egypt,112,15,3144,239
3575,2020-04-21,Egypt,189,11,3333,250
3576,2020-04-22,Egypt,157,14,3490,264
3577,2020-04-23,Egypt,0,0,3490,264
3578,2020-03-19,El Salvador,1,0,1,0
3579,2020-03-20,El Salvador,0,0,1,0
3580,2020-03-21,El Salvador,2,0,3,0
3581,2020-03-22,El Salvador,0,0,3,0
3582,2020-03-23,El Salvador,0,0,3,0
3583,2020-03-24,El Salvador,2,0,5,0
3584,2020-03-25,El Salvador,4,0,9,0
3585,2020-03-26,El Salvador,4,0,13,0
3586,2020-03-27,El Salvador,0,0,13,0
3587,2020-03-28,El Salvador,0,0,13,0
3588,2020-03-29,El Salvador,6,0,19,0
3589,2020-03-30,El Salvador,11,0,30,0
3590,2020-03-31,El Salvador,2,0,32,0
3591,2020-04-01,El Salvador,0,1,32,1
3592,2020-04-02,El Salvador,9,1,41,2
3593,2020-04-03,El Salvador,5,0,46,2
3594,2020-04-04,El Salvador,10,1,56,3
3595,2020-04-05,El Salvador,6,0,62,3
3596,2020-04-06,El Salvador,7,0,69,3
3597,2020-04-07,El Salvador,9,1,78,4
3598,2020-04-08,El Salvador,0,0,78,4
3599,2020-04-09,El Salvador,25,1,103,5
3600,2020-04-10,El Salvador,14,1,117,6
3601,2020-04-11,El Salvador,1,0,118,6
3602,2020-04-12,El Salvador,0,0,118,6
3603,2020-04-13,El Salvador,7,0,125,6
3604,2020-04-14,El Salvador,24,0,149,6
3605,2020-04-15,El Salvador,10,0,159,6
3606,2020-04-16,El Salvador,0,0,159,6
3607,2020-04-17,El Salvador,5,0,164,6
3608,2020-04-18,El Salvador,13,1,177,7
3609,2020-04-19,El Salvador,13,0,190,7
3610,2020-04-20,El Salvador,11,0,201,7
3611,2020-04-21,El Salvador,17,0,218,7
3612,2020-04-22,El Salvador,7,0,225,7
3613,2020-04-23,El Salvador,12,1,237,8
3614,2020-03-15,Equatorial Guinea,1,0,1,0
3615,2020-03-16,Equatorial Guinea,0,0,1,0
3616,2020-03-17,Equatorial Guinea,0,0,1,0
3617,2020-03-18,Equatorial Guinea,0,0,1,0
3618,2020-03-19,Equatorial Guinea,2,0,3,0
3619,2020-03-20,Equatorial Guinea,1,0,4,0
3620,2020-03-21,Equatorial Guinea,0,0,4,0
3621,2020-03-22,Equatorial Guinea,2,0,6,0
3622,2020-03-23,Equatorial Guinea,0,0,6,0
3623,2020-03-24,Equatorial Guinea,3,0,9,0
3624,2020-03-25,Equatorial Guinea,0,0,9,0
3625,2020-03-26,Equatorial Guinea,2,0,11,0
3626,2020-03-27,Equatorial Guinea,1,0,12,0
3627,2020-03-28,Equatorial Guinea,1,0,13,0
3628,2020-03-29,Equatorial Guinea,0,0,13,0
3629,2020-03-30,Equatorial Guinea,1,0,14,0
3630,2020-03-31,Equatorial Guinea,0,0,14,0
3631,2020-04-01,Equatorial Guinea,1,0,15,0
3632,2020-04-02,Equatorial Guinea,0,0,15,0
3633,2020-04-03,Equatorial Guinea,0,0,15,0
3634,2020-04-04,Equatorial Guinea,1,0,16,0
3635,2020-04-05,Equatorial Guinea,0,0,16,0
3636,2020-04-06,Equatorial Guinea,0,0,16,0
3637,2020-04-07,Equatorial Guinea,0,0,16,0
3638,2020-04-08,Equatorial Guinea,0,0,16,0
3639,2020-04-09,Equatorial Guinea,2,0,18,0
3640,2020-04-10,Equatorial Guinea,0,0,18,0
3641,2020-04-11,Equatorial Guinea,0,0,18,0
3642,2020-04-12,Equatorial Guinea,0,0,18,0
3643,2020-04-13,Equatorial Guinea,3,0,21,0
3644,2020-04-14,Equatorial Guinea,0,0,21,0
3645,2020-04-15,Equatorial Guinea,20,0,41,0
3646,2020-04-16,Equatorial Guinea,10,0,51,0
3647,2020-04-17,Equatorial Guinea,0,0,51,0
3648,2020-04-18,Equatorial Guinea,28,0,79,0
3649,2020-04-19,Equatorial Guinea,0,0,79,0
3650,2020-04-20,Equatorial Guinea,0,0,79,0
3651,2020-04-21,Equatorial Guinea,0,0,79,0
3652,2020-04-22,Equatorial Guinea,0,0,79,0
3653,2020-04-23,Equatorial Guinea,4,0,83,0
3654,2020-03-22,Eritrea,1,0,1,0
3655,2020-03-23,Eritrea,0,0,1,0
3656,2020-03-24,Eritrea,0,0,1,0
3657,2020-03-25,Eritrea,0,0,1,0
3658,2020-03-26,Eritrea,3,0,4,0
3659,2020-03-27,Eritrea,2,0,6,0
3660,2020-03-28,Eritrea,0,0,6,0
3661,2020-03-29,Eritrea,0,0,6,0
3662,2020-03-30,Eritrea,6,0,12,0
3663,2020-03-31,Eritrea,0,0,12,0
3664,2020-04-01,Eritrea,3,0,15,0
3665,2020-04-02,Eritrea,3,0,18,0
3666,2020-04-03,Eritrea,4,0,22,0
3667,2020-04-04,Eritrea,0,0,22,0
3668,2020-04-05,Eritrea,7,0,29,0
3669,2020-04-06,Eritrea,0,0,29,0
3670,2020-04-07,Eritrea,2,0,31,0
3671,2020-04-08,Eritrea,0,0,31,0
3672,2020-04-09,Eritrea,2,0,33,0
3673,2020-04-10,Eritrea,0,0,33,0
3674,2020-04-11,Eritrea,1,0,34,0
3675,2020-04-12,Eritrea,0,0,34,0
3676,2020-04-13,Eritrea,0,0,34,0
3677,2020-04-14,Eritrea,0,0,34,0
3678,2020-04-15,Eritrea,1,0,35,0
3679,2020-04-16,Eritrea,0,0,35,0
3680,2020-04-17,Eritrea,0,0,35,0
3681,2020-04-18,Eritrea,0,0,35,0
3682,2020-04-19,Eritrea,0,0,35,0
3683,2020-04-20,Eritrea,4,0,39,0
3684,2020-04-21,Eritrea,0,0,39,0
3685,2020-04-22,Eritrea,0,0,39,0
3686,2020-04-23,Eritrea,0,0,39,0
3687,2019-12-31,Estonia,0,0,0,0
3688,2020-01-01,Estonia,0,0,0,0
3689,2020-01-02,Estonia,0,0,0,0
3690,2020-01-03,Estonia,0,0,0,0
3691,2020-01-04,Estonia,0,0,0,0
3692,2020-01-05,Estonia,0,0,0,0
3693,2020-01-06,Estonia,0,0,0,0
3694,2020-01-07,Estonia,0,0,0,0
3695,2020-01-08,Estonia,0,0,0,0
3696,2020-01-09,Estonia,0,0,0,0
3697,2020-01-10,Estonia,0,0,0,0
3698,2020-01-11,Estonia,0,0,0,0
3699,2020-01-12,Estonia,0,0,0,0
3700,2020-01-13,Estonia,0,0,0,0
3701,2020-01-14,Estonia,0,0,0,0
3702,2020-01-15,Estonia,0,0,0,0
3703,2020-01-16,Estonia,0,0,0,0
3704,2020-01-17,Estonia,0,0,0,0
3705,2020-01-18,Estonia,0,0,0,0
3706,2020-01-19,Estonia,0,0,0,0
3707,2020-01-20,Estonia,0,0,0,0
3708,2020-01-21,Estonia,0,0,0,0
3709,2020-01-22,Estonia,0,0,0,0
3710,2020-01-23,Estonia,0,0,0,0
3711,2020-01-24,Estonia,0,0,0,0
3712,2020-01-25,Estonia,0,0,0,0
3713,2020-01-26,Estonia,0,0,0,0
3714,2020-01-27,Estonia,0,0,0,0
3715,2020-01-28,Estonia,0,0,0,0
3716,2020-01-29,Estonia,0,0,0,0
3717,2020-01-30,Estonia,0,0,0,0
3718,2020-01-31,Estonia,0,0,0,0
3719,2020-02-01,Estonia,0,0,0,0
3720,2020-02-02,Estonia,0,0,0,0
3721,2020-02-03,Estonia,0,0,0,0
3722,2020-02-04,Estonia,0,0,0,0
3723,2020-02-05,Estonia,0,0,0,0
3724,2020-02-06,Estonia,0,0,0,0
3725,2020-02-07,Estonia,0,0,0,0
3726,2020-02-08,Estonia,0,0,0,0
3727,2020-02-09,Estonia,0,0,0,0
3728,2020-02-10,Estonia,0,0,0,0
3729,2020-02-11,Estonia,0,0,0,0
3730,2020-02-12,Estonia,0,0,0,0
3731,2020-02-13,Estonia,0,0,0,0
3732,2020-02-14,Estonia,0,0,0,0
3733,2020-02-15,Estonia,0,0,0,0
3734,2020-02-16,Estonia,0,0,0,0
3735,2020-02-17,Estonia,0,0,0,0
3736,2020-02-18,Estonia,0,0,0,0
3737,2020-02-19,Estonia,0,0,0,0
3738,2020-02-20,Estonia,0,0,0,0
3739,2020-02-21,Estonia,0,0,0,0
3740,2020-02-22,Estonia,0,0,0,0
3741,2020-02-23,Estonia,0,0,0,0
3742,2020-02-24,Estonia,0,0,0,0
3743,2020-02-25,Estonia,0,0,0,0
3744,2020-02-26,Estonia,0,0,0,0
3745,2020-02-27,Estonia,0,0,0,0
3746,2020-02-28,Estonia,1,0,1,0
3747,2020-02-29,Estonia,0,0,1,0
3748,2020-03-01,Estonia,0,0,1,0
3749,2020-03-02,Estonia,0,0,1,0
3750,2020-03-04,Estonia,1,0,2,0
3751,2020-03-06,Estonia,3,0,5,0
3752,2020-03-07,Estonia,5,0,10,0
3753,2020-03-11,Estonia,3,0,13,0
3754,2020-03-12,Estonia,3,0,16,0
3755,2020-03-13,Estonia,11,0,27,0
3756,2020-03-14,Estonia,52,0,79,0
3757,2020-03-15,Estonia,36,0,115,0
3758,2020-03-16,Estonia,56,0,171,0
3759,2020-03-17,Estonia,34,0,205,0
3760,2020-03-18,Estonia,20,0,225,0
3761,2020-03-19,Estonia,33,0,258,0
3762,2020-03-20,Estonia,9,0,267,0
3763,2020-03-21,Estonia,16,0,283,0
3764,2020-03-22,Estonia,23,0,306,0
3765,2020-03-23,Estonia,20,0,326,0
3766,2020-03-24,Estonia,26,0,352,0
3767,2020-03-25,Estonia,17,0,369,0
3768,2020-03-26,Estonia,35,1,404,1
3769,2020-03-27,Estonia,134,0,538,1
3770,2020-03-28,Estonia,37,0,575,1
3771,2020-03-29,Estonia,65,0,640,1
3772,2020-03-30,Estonia,39,2,679,3
3773,2020-03-31,Estonia,36,0,715,3
3774,2020-04-01,Estonia,30,1,745,4
3775,2020-04-02,Estonia,34,1,779,5
3776,2020-04-03,Estonia,79,6,858,11
3777,2020-04-04,Estonia,103,1,961,12
3778,2020-04-05,Estonia,57,1,1018,13
3779,2020-04-06,Estonia,79,2,1097,15
3780,2020-04-07,Estonia,11,4,1108,19
3781,2020-04-08,Estonia,41,2,1149,21
3782,2020-04-09,Estonia,36,3,1185,24
3783,2020-04-10,Estonia,22,0,1207,24
3784,2020-04-11,Estonia,51,0,1258,24
3785,2020-04-12,Estonia,46,0,1304,24
3786,2020-04-13,Estonia,5,1,1309,25
3787,2020-04-14,Estonia,23,3,1332,28
3788,2020-04-15,Estonia,41,3,1373,31
3789,2020-04-16,Estonia,29,4,1402,35
3790,2020-04-17,Estonia,32,1,1434,36
3791,2020-04-18,Estonia,25,2,1459,38
3792,2020-04-19,Estonia,53,0,1512,38
3793,2020-04-20,Estonia,16,2,1528,40
3794,2020-04-21,Estonia,7,0,1535,40
3795,2020-04-22,Estonia,17,3,1552,43
3796,2020-04-23,Estonia,7,1,1559,44
3797,2020-03-14,Ethiopia,1,0,1,0
3798,2020-03-15,Ethiopia,0,0,1,0
3799,2020-03-16,Ethiopia,3,0,4,0
3800,2020-03-17,Ethiopia,1,0,5,0
3801,2020-03-18,Ethiopia,0,0,5,0
3802,2020-03-19,Ethiopia,1,0,6,0
3803,2020-03-20,Ethiopia,1,0,7,0
3804,2020-03-21,Ethiopia,2,0,9,0
3805,2020-03-22,Ethiopia,0,0,9,0
3806,2020-03-23,Ethiopia,2,0,11,0
3807,2020-03-24,Ethiopia,0,0,11,0
3808,2020-03-25,Ethiopia,0,0,11,0
3809,2020-03-26,Ethiopia,1,0,12,0
3810,2020-03-27,Ethiopia,0,0,12,0
3811,2020-03-28,Ethiopia,4,0,16,0
3812,2020-03-29,Ethiopia,0,0,16,0
3813,2020-03-30,Ethiopia,0,0,16,0
3814,2020-03-31,Ethiopia,7,0,23,0
3815,2020-04-01,Ethiopia,2,0,25,0
3816,2020-04-02,Ethiopia,4,0,29,0
3817,2020-04-03,Ethiopia,0,0,29,0
3818,2020-04-04,Ethiopia,6,0,35,0
3819,2020-04-05,Ethiopia,3,0,38,0
3820,2020-04-06,Ethiopia,5,2,43,2
3821,2020-04-07,Ethiopia,1,0,44,2
3822,2020-04-08,Ethiopia,8,0,52,2
3823,2020-04-09,Ethiopia,3,0,55,2
3824,2020-04-10,Ethiopia,1,0,56,2
3825,2020-04-11,Ethiopia,9,0,65,2
3826,2020-04-12,Ethiopia,4,1,69,3
3827,2020-04-13,Ethiopia,2,0,71,3
3828,2020-04-14,Ethiopia,3,0,74,3
3829,2020-04-15,Ethiopia,8,0,82,3
3830,2020-04-16,Ethiopia,3,0,85,3
3831,2020-04-17,Ethiopia,7,0,92,3
3832,2020-04-18,Ethiopia,4,0,96,3
3833,2020-04-19,Ethiopia,9,0,105,3
3834,2020-04-20,Ethiopia,3,0,108,3
3835,2020-04-21,Ethiopia,3,0,111,3
3836,2020-04-22,Ethiopia,3,0,114,3
3837,2020-04-23,Ethiopia,2,0,116,3
3838,2020-03-20,Faeroe Islands,72,0,72,0
3839,2020-03-21,Faeroe Islands,8,0,80,0
3840,2020-03-22,Faeroe Islands,12,0,92,0
3841,2020-03-23,Faeroe Islands,23,0,115,0
3842,2020-03-24,Faeroe Islands,3,0,118,0
3843,2020-03-25,Faeroe Islands,4,0,122,0
3844,2020-03-26,Faeroe Islands,10,0,132,0
3845,2020-03-27,Faeroe Islands,8,0,140,0
3846,2020-03-28,Faeroe Islands,4,0,144,0
3847,2020-03-29,Faeroe Islands,11,0,155,0
3848,2020-03-30,Faeroe Islands,4,0,159,0
3849,2020-03-31,Faeroe Islands,9,0,168,0
3850,2020-04-01,Faeroe Islands,1,0,169,0
3851,2020-04-02,Faeroe Islands,4,0,173,0
3852,2020-04-03,Faeroe Islands,4,0,177,0
3853,2020-04-04,Faeroe Islands,2,0,179,0
3854,2020-04-05,Faeroe Islands,2,0,181,0
3855,2020-04-06,Faeroe Islands,0,0,181,0
3856,2020-04-07,Faeroe Islands,2,0,183,0
3857,2020-04-08,Faeroe Islands,1,0,184,0
3858,2020-04-09,Faeroe Islands,0,0,184,0
3859,2020-04-10,Faeroe Islands,0,0,184,0
3860,2020-04-11,Faeroe Islands,0,0,184,0
3861,2020-04-12,Faeroe Islands,0,0,184,0
3862,2020-04-13,Faeroe Islands,0,0,184,0
3863,2020-04-14,Faeroe Islands,0,0,184,0
3864,2020-04-15,Faeroe Islands,0,0,184,0
3865,2020-04-16,Faeroe Islands,0,0,184,0
3866,2020-04-17,Faeroe Islands,0,0,184,0
3867,2020-04-18,Faeroe Islands,0,0,184,0
3868,2020-04-19,Faeroe Islands,0,0,184,0
3869,2020-04-20,Faeroe Islands,1,0,185,0
3870,2020-04-21,Faeroe Islands,0,0,185,0
3871,2020-04-22,Faeroe Islands,0,0,185,0
3872,2020-04-23,Faeroe Islands,0,0,185,0
3873,2020-04-04,Falkland Islands,1,0,1,0
3874,2020-04-05,Falkland Islands,0,0,1,0
3875,2020-04-06,Falkland Islands,1,0,2,0
3876,2020-04-07,Falkland Islands,0,0,2,0
3877,2020-04-08,Falkland Islands,3,0,5,0
3878,2020-04-09,Falkland Islands,0,0,5,0
3879,2020-04-10,Falkland Islands,0,0,5,0
3880,2020-04-11,Falkland Islands,0,0,5,0
3881,2020-04-12,Falkland Islands,0,0,5,0
3882,2020-04-13,Falkland Islands,0,0,5,0
3883,2020-04-14,Falkland Islands,0,0,5,0
3884,2020-04-15,Falkland Islands,6,0,11,0
3885,2020-04-16,Falkland Islands,0,0,11,0
3886,2020-04-17,Falkland Islands,0,0,11,0
3887,2020-04-18,Falkland Islands,0,0,11,0
3888,2020-04-19,Falkland Islands,0,0,11,0
3889,2020-04-20,Falkland Islands,0,0,11,0
3890,2020-04-21,Falkland Islands,0,0,11,0
3891,2020-04-22,Falkland Islands,1,0,12,0
3892,2020-04-23,Falkland Islands,0,0,12,0
3893,2020-03-20,Fiji,1,0,1,0
3894,2020-03-21,Fiji,0,0,1,0
3895,2020-03-22,Fiji,1,0,2,0
3896,2020-03-23,Fiji,1,0,3,0
3897,2020-03-24,Fiji,1,0,4,0
3898,2020-03-25,Fiji,1,0,5,0
3899,2020-03-26,Fiji,0,0,5,0
3900,2020-03-27,Fiji,0,0,5,0
3901,2020-03-28,Fiji,0,0,5,0
3902,2020-03-29,Fiji,0,0,5,0
3903,2020-03-30,Fiji,0,0,5,0
3904,2020-03-31,Fiji,0,0,5,0
3905,2020-04-01,Fiji,0,0,5,0
3906,2020-04-02,Fiji,2,0,7,0
3907,2020-04-03,Fiji,0,0,7,0
3908,2020-04-04,Fiji,5,0,12,0
3909,2020-04-05,Fiji,0,0,12,0
3910,2020-04-06,Fiji,2,0,14,0
3911,2020-04-07,Fiji,0,0,14,0
3912,2020-04-08,Fiji,1,0,15,0
3913,2020-04-09,Fiji,0,0,15,0
3914,2020-04-10,Fiji,0,0,15,0
3915,2020-04-11,Fiji,1,0,16,0
3916,2020-04-12,Fiji,0,0,16,0
3917,2020-04-13,Fiji,0,0,16,0
3918,2020-04-14,Fiji,0,0,16,0
3919,2020-04-15,Fiji,0,0,16,0
3920,2020-04-16,Fiji,0,0,16,0
3921,2020-04-17,Fiji,1,0,17,0
3922,2020-04-18,Fiji,0,0,17,0
3923,2020-04-19,Fiji,0,0,17,0
3924,2020-04-20,Fiji,0,0,17,0
3925,2020-04-21,Fiji,1,0,18,0
3926,2020-04-22,Fiji,0,0,18,0
3927,2020-04-23,Fiji,0,0,18,0
3928,2019-12-31,Finland,0,0,0,0
3929,2020-01-01,Finland,0,0,0,0
3930,2020-01-02,Finland,0,0,0,0
3931,2020-01-03,Finland,0,0,0,0
3932,2020-01-04,Finland,0,0,0,0
3933,2020-01-05,Finland,0,0,0,0
3934,2020-01-06,Finland,0,0,0,0
3935,2020-01-07,Finland,0,0,0,0
3936,2020-01-08,Finland,0,0,0,0
3937,2020-01-09,Finland,0,0,0,0
3938,2020-01-10,Finland,0,0,0,0
3939,2020-01-11,Finland,0,0,0,0
3940,2020-01-12,Finland,0,0,0,0
3941,2020-01-13,Finland,0,0,0,0
3942,2020-01-14,Finland,0,0,0,0
3943,2020-01-15,Finland,0,0,0,0
3944,2020-01-16,Finland,0,0,0,0
3945,2020-01-17,Finland,0,0,0,0
3946,2020-01-18,Finland,0,0,0,0
3947,2020-01-19,Finland,0,0,0,0
3948,2020-01-20,Finland,0,0,0,0
3949,2020-01-21,Finland,0,0,0,0
3950,2020-01-22,Finland,0,0,0,0
3951,2020-01-23,Finland,0,0,0,0
3952,2020-01-24,Finland,0,0,0,0
3953,2020-01-25,Finland,0,0,0,0
3954,2020-01-26,Finland,0,0,0,0
3955,2020-01-27,Finland,0,0,0,0
3956,2020-01-28,Finland,0,0,0,0
3957,2020-01-29,Finland,0,0,0,0
3958,2020-01-30,Finland,1,0,1,0
3959,2020-01-31,Finland,0,0,1,0
3960,2020-02-01,Finland,0,0,1,0
3961,2020-02-02,Finland,0,0,1,0
3962,2020-02-03,Finland,0,0,1,0
3963,2020-02-04,Finland,0,0,1,0
3964,2020-02-05,Finland,0,0,1,0
3965,2020-02-06,Finland,0,0,1,0
3966,2020-02-07,Finland,0,0,1,0
3967,2020-02-08,Finland,0,0,1,0
3968,2020-02-09,Finland,0,0,1,0
3969,2020-02-10,Finland,0,0,1,0
3970,2020-02-11,Finland,0,0,1,0
3971,2020-02-12,Finland,0,0,1,0
3972,2020-02-13,Finland,0,0,1,0
3973,2020-02-14,Finland,0,0,1,0
3974,2020-02-15,Finland,0,0,1,0
3975,2020-02-16,Finland,0,0,1,0
3976,2020-02-17,Finland,0,0,1,0
3977,2020-02-18,Finland,0,0,1,0
3978,2020-02-19,Finland,0,0,1,0
3979,2020-02-20,Finland,0,0,1,0
3980,2020-02-21,Finland,0,0,1,0
3981,2020-02-22,Finland,0,0,1,0
3982,2020-02-23,Finland,0,0,1,0
3983,2020-02-24,Finland,0,0,1,0
3984,2020-02-25,Finland,0,0,1,0
3985,2020-02-26,Finland,0,0,1,0
3986,2020-02-27,Finland,1,0,2,0
3987,2020-02-28,Finland,0,0,2,0
3988,2020-02-29,Finland,1,0,3,0
3989,2020-03-01,Finland,0,0,3,0
3990,2020-03-02,Finland,3,0,6,0
3991,2020-03-04,Finland,1,0,7,0
3992,2020-03-06,Finland,5,0,12,0
3993,2020-03-07,Finland,7,0,19,0
3994,2020-03-09,Finland,11,0,30,0
3995,2020-03-10,Finland,10,0,40,0
3996,2020-03-12,Finland,19,0,59,0
3997,2020-03-13,Finland,96,0,155,0
3998,2020-03-14,Finland,28,0,183,0
3999,2020-03-15,Finland,27,0,210,0
4000,2020-03-16,Finland,57,0,267,0
4001,2020-03-17,Finland,5,0,272,0
4002,2020-03-18,Finland,47,0,319,0
4003,2020-03-19,Finland,50,0,369,0
4004,2020-03-20,Finland,31,0,400,0
4005,2020-03-21,Finland,50,0,450,0
4006,2020-03-22,Finland,71,1,521,1
4007,2020-03-23,Finland,105,0,626,1
4008,2020-03-24,Finland,74,0,700,1
4009,2020-03-25,Finland,92,0,792,1
4010,2020-03-26,Finland,88,2,880,3
4011,2020-03-27,Finland,78,1,958,4
4012,2020-03-28,Finland,67,3,1025,7
4013,2020-03-29,Finland,193,2,1218,9
4014,2020-03-30,Finland,0,2,1218,11
4015,2020-03-31,Finland,95,2,1313,13
4016,2020-04-01,Finland,71,4,1384,17
4017,2020-04-02,Finland,62,0,1446,17
4018,2020-04-03,Finland,72,2,1518,19
4019,2020-04-04,Finland,97,1,1615,20
4020,2020-04-05,Finland,267,5,1882,25
4021,2020-04-06,Finland,45,2,1927,27
4022,2020-04-07,Finland,249,0,2176,27
4023,2020-04-08,Finland,132,7,2308,34
4024,2020-04-09,Finland,179,6,2487,40
4025,2020-04-10,Finland,118,2,2605,42
4026,2020-04-11,Finland,164,6,2769,48
4027,2020-04-12,Finland,136,1,2905,49
4028,2020-04-13,Finland,69,7,2974,56
4029,2020-04-14,Finland,90,3,3064,59
4030,2020-04-15,Finland,97,5,3161,64
4031,2020-04-16,Finland,76,8,3237,72
4032,2020-04-17,Finland,132,3,3369,75
4033,2020-04-18,Finland,120,7,3489,82
4034,2020-04-19,Finland,192,8,3681,90
4035,2020-04-20,Finland,102,4,3783,94
4036,2020-04-21,Finland,85,4,3868,98
4037,2020-04-22,Finland,146,43,4014,141
4038,2020-04-23,Finland,115,8,4129,149
4039,2019-12-31,France,0,0,0,0
4040,2020-01-01,France,0,0,0,0
4041,2020-01-02,France,0,0,0,0
4042,2020-01-03,France,0,0,0,0
4043,2020-01-04,France,0,0,0,0
4044,2020-01-05,France,0,0,0,0
4045,2020-01-06,France,0,0,0,0
4046,2020-01-07,France,0,0,0,0
4047,2020-01-08,France,0,0,0,0
4048,2020-01-09,France,0,0,0,0
4049,2020-01-10,France,0,0,0,0
4050,2020-01-11,France,0,0,0,0
4051,2020-01-12,France,0,0,0,0
4052,2020-01-13,France,0,0,0,0
4053,2020-01-14,France,0,0,0,0
4054,2020-01-15,France,0,0,0,0
4055,2020-01-16,France,0,0,0,0
4056,2020-01-17,France,0,0,0,0
4057,2020-01-18,France,0,0,0,0
4058,2020-01-19,France,0,0,0,0
4059,2020-01-20,France,0,0,0,0
4060,2020-01-21,France,0,0,0,0
4061,2020-01-22,France,0,0,0,0
4062,2020-01-23,France,0,0,0,0
4063,2020-01-24,France,0,0,0,0
4064,2020-01-25,France,3,0,3,0
4065,2020-01-26,France,0,0,3,0
4066,2020-01-27,France,0,0,3,0
4067,2020-01-28,France,0,0,3,0
4068,2020-01-29,France,1,0,4,0
4069,2020-01-30,France,1,0,5,0
4070,2020-01-31,France,1,0,6,0
4071,2020-02-01,France,0,0,6,0
4072,2020-02-02,France,0,0,6,0
4073,2020-02-03,France,0,0,6,0
4074,2020-02-04,France,0,0,6,0
4075,2020-02-05,France,0,0,6,0
4076,2020-02-06,France,0,0,6,0
4077,2020-02-07,France,0,0,6,0
4078,2020-02-08,France,5,0,11,0
4079,2020-02-09,France,0,0,11,0
4080,2020-02-10,France,0,0,11,0
4081,2020-02-11,France,0,0,11,0
4082,2020-02-12,France,0,0,11,0
4083,2020-02-13,France,0,0,11,0
4084,2020-02-14,France,0,0,11,0
4085,2020-02-15,France,0,1,11,1
4086,2020-02-16,France,0,0,11,1
4087,2020-02-17,France,1,0,12,1
4088,2020-02-18,France,0,0,12,1
4089,2020-02-19,France,0,0,12,1
4090,2020-02-20,France,0,0,12,1
4091,2020-02-21,France,0,0,12,1
4092,2020-02-22,France,0,0,12,1
4093,2020-02-23,France,0,0,12,1
4094,2020-02-24,France,0,0,12,1
4095,2020-02-25,France,0,0,12,1
4096,2020-02-26,France,2,0,14,1
4097,2020-02-27,France,3,1,17,2
4098,2020-02-28,France,21,0,38,2
4099,2020-02-29,France,19,0,57,2
4100,2020-03-01,France,43,0,100,2
4101,2020-03-02,France,30,0,130,2
4102,2020-03-03,France,48,1,178,3
4103,2020-03-04,France,34,1,212,4
4104,2020-03-05,France,73,0,285,4
4105,2020-03-06,France,138,3,423,7
4106,2020-03-07,France,190,2,613,9
4107,2020-03-08,France,103,1,716,10
4108,2020-03-09,France,410,9,1126,19
4109,2020-03-10,France,286,11,1412,30
4110,2020-03-11,France,372,3,1784,33
4111,2020-03-12,France,497,15,2281,48
4112,2020-03-13,France,595,13,2876,61
4113,2020-03-14,France,785,18,3661,79
4114,2020-03-15,France,838,12,4499,91
4115,2020-03-16,France,924,36,5423,127
4116,2020-03-17,France,1210,21,6633,148
4117,2020-03-18,France,1097,27,7730,175
4118,2020-03-19,France,1404,69,9134,244
4119,2020-03-20,France,1861,128,10995,372
4120,2020-03-21,France,1617,78,12612,450
4121,2020-03-22,France,1847,112,14459,562
4122,2020-03-23,France,1559,112,16018,674
4123,2020-03-24,France,3838,186,19856,860
4124,2020-03-25,France,2446,240,22302,1100
4125,2020-03-26,France,2931,231,25233,1331
4126,2020-03-27,France,3922,365,29155,1696
